model,task,0.0,0.1,0.2,0.3,0.31622776601683794,0.5,0.7071067811865476,1.0,1.5,1.6583123951777,2.0,3.0,6.0,9.0,12.0
ASPP_resnet50_scratch_pascal_v3.pth,overlap,7.062566212725255,7.687296665527215,7.8635255585902755,7.867555898901834,,8.783764266744395,,,,,,,,,
ASPP_resnet50_scratch_pascal_v3.pth,repeat,,,,,,,,14.712026599242666,,,,6.9009015215996605,4.130854319465849,3.745655468601182,3.9556219586189503
ASPP_resnet50_scratch_pascal_v3.pth,zoom,,3.5535691182895275,,,3.5833889680919215,6.705268770896888,16.368634701560744,37.237729492445446,33.42381665960665,32.314656593437654,26.72672047605725,,,,
