model,task,0.0,0.1,0.2,0.3,0.31622776601683794,0.5,0.7071067811865476,1.0,1.5,1.6583123951777,2.0,3.0,6.0,9.0,12.0
Mask2Former_resnet50_pretrained_cityscape_12.pth,overlap,33.255099316751505,33.709245882734606,34.59023814278977,35.63831891061991,,37.73604223810068,,,,,,,,,
Mask2Former_resnet50_pretrained_cityscape_12.pth,repeat,,,,,,,,48.038855846758125,,,,17.637600737918692,8.20718330349192,4.9201891549442305,4.008150267606627
Mask2Former_resnet50_pretrained_cityscape_12.pth,zoom,,0.957949898052151,,,6.030470477215207,17.503761653346672,28.718757200823084,48.038855846758125,49.15946885101975,47.37775223693711,44.686993524241856,,,,
