model,task,0.0,0.1,0.2,0.3,0.31622776601683794,0.5,0.7071067811865476,1.0,1.5,1.6583123951777,2.0,3.0,6.0,9.0,12.0
Mask2Former_resnet50_pretrained_pascal_12.pth,overlap,40.60681204268103,41.33273672390368,40.868112765355555,42.336242404513705,,42.744905972660064,,,,,,,,,
Mask2Former_resnet50_pretrained_pascal_12.pth,repeat,,,,,,,,73.36450796754451,,,,33.38420487113113,8.08515174973621,4.347305137205964,4.031809141427177
Mask2Former_resnet50_pretrained_pascal_12.pth,zoom,,5.954551180486257,,,37.4800936279956,57.40518483006303,65.0563788075724,71.48871887661986,70.42492472285831,67.81365905931342,61.50417213528152,,,,
