model,task,0.0,0.1,0.2,0.3,0.31622776601683794,0.5,0.7071067811865476,1.0,1.5,1.6583123951777,2.0,3.0,6.0,9.0,12.0
Mask2Former_resnet101_scratch_pascal_v3.pth,overlap,8.11364456048887,8.12042274976143,8.84092946742244,8.65260791259389,,9.64547434499629,,,,,,,,,
Mask2Former_resnet101_scratch_pascal_v3.pth,repeat,,,,,,,,18.069986099068192,,,,6.534264441678922,4.3694985185807695,4.050119632218379,4.036138437153762
Mask2Former_resnet101_scratch_pascal_v3.pth,zoom,,5.26386432387347,,,6.360968484787784,12.357064024929405,19.85165003513443,33.04543496238993,26.156052646974477,23.700197605502346,19.402239589419352,,,,
