model,task,0.0,0.1,0.2,0.3,0.31622776601683794,0.5,0.7071067811865476,1.0,1.5,1.6583123951777,2.0,3.0,6.0,9.0,12.0
Mask2Former_resnet50_scratch_pascal_12.pth,overlap,11.849648819546395,12.244610761332348,13.557638458698449,13.855333672586095,,14.963109391306245,,,,,,,,,
Mask2Former_resnet50_scratch_pascal_12.pth,repeat,,,,,,,,30.532561225149053,,,,7.63781306695311,4.6975397018843585,4.052638079843131,4.021160217572149
Mask2Former_resnet50_scratch_pascal_12.pth,zoom,,4.784959313663151,,,9.24220618938016,18.688426570368655,27.575130187962017,36.496055324408914,29.367992051256014,27.547718579397696,23.877700305175114,,,,
