model,task,0.0,0.1,0.2,0.3,0.31622776601683794,0.5,0.7071067811865476,1.0,1.5,1.6583123951777,2.0,3.0,6.0,9.0,12.0
Mask2Former_resnet50_scratch_cityscape_12.pth,overlap,25.575012472822213,26.642049078412928,26.818168817083965,28.062715633440572,,28.58595524950755,,,,,,,,,
Mask2Former_resnet50_scratch_cityscape_12.pth,repeat,,,,,,,,34.09747047614086,,,,12.646313187645514,7.133777983342317,4.321470966584413,3.174912717534583
Mask2Former_resnet50_scratch_cityscape_12.pth,zoom,,6.439252987051875,,,8.783677290541185,15.237078462052647,21.123262149802617,34.09747047614086,32.2354269922868,31.23362529247093,28.957226098158134,,,,
