model,task,0.0,0.1,0.2,0.3,0.31622776601683794,0.5,0.7071067811865476,1.0,1.5,1.6583123951777,2.0,3.0,6.0,9.0,12.0
Mask2Former_resnet101_pretrained_pascal_v3.pth,overlap,39.19718694605613,41.30049410148292,42.10722144070325,41.40446866948269,,41.08216917902327,,,,,,,,,
Mask2Former_resnet101_pretrained_pascal_v3.pth,repeat,,,,,,,,71.85219668261237,,,,34.69466443941666,9.638504674359764,4.61777260777726,4.029467125635187
Mask2Former_resnet101_pretrained_pascal_v3.pth,zoom,,5.388366542299657,,,43.11216055981132,61.507440886833855,69.01405724288892,74.12067418296895,70.71686034887415,68.5545585142921,62.814731119355294,,,,
